age,gender,split,final,hours,minutes,seconds,total_minutes
43,"W","02:16:27","05:38:55",5,38,55,338.9167
52,"M","02:18:38","05:38:55",5,38,55,338.9167
33,"W","02:25:50","05:38:56",5,38,56,338.9333
54,"W","02:21:19","05:38:56",5,38,56,338.9333
44,"W","02:21:48","05:38:57",5,38,57,338.95
31,"W","02:21:32","05:38:57",5,38,57,338.95
34,"W","02:18:42","05:38:57",5,38,57,338.95
34,"W","02:21:35","05:38:57",5,38,57,338.95
50,"M","02:26:43","05:38:57",5,38,57,338.95
38,"M","02:12:28","05:38:57",5,38,57,338.95
44,"M","02:32:59","05:38:57",5,38,57,338.95
56,"M","02:18:42","05:38:59",5,38,59,338.9833
24,"M","02:10:30","05:39:00",5,39,0,339
35,"M","02:10:27","05:39:00",5,39,0,339
57,"W","02:16:51","05:39:00",5,39,0,339
52,"M","02:08:14","05:39:01",5,39,1,339.0167
49,"M","02:24:11","05:39:01",5,39,1,339.0167
38,"W","02:08:01","05:39:02",5,39,2,339.0333
40,"W","02:21:31","05:39:02",5,39,2,339.0333
59,"M","02:29:25","05:39:02",5,39,2,339.0333
41,"W","02:16:47","05:39:02",5,39,2,339.0333
46,"M","02:11:49","05:39:02",5,39,2,339.0333
50,"M","02:29:02","05:39:02",5,39,2,339.0333
61,"M","02:20:04","05:39:04",5,39,4,339.0667
23,"M","02:11:42","05:39:04",5,39,4,339.0667
41,"M","02:27:08","05:39:04",5,39,4,339.0667
45,"W","02:23:25","05:39:05",5,39,5,339.0833
42,"W","02:12:56","05:39:06",5,39,6,339.1
51,"M","02:06:37","05:39:06",5,39,6,339.1
44,"M","02:20:15","05:39:07",5,39,7,339.1167
40,"M","02:21:58","05:39:07",5,39,7,339.1167
64,"M","02:29:58","05:39:07",5,39,7,339.1167
39,"W","02:20:21","05:39:07",5,39,7,339.1167
69,"M","02:27:42","05:39:08",5,39,8,339.1333
26,"M","01:50:58","05:39:10",5,39,10,339.1667
70,"M","02:15:20","05:39:10",5,39,10,339.1667
35,"W","02:20:19","05:39:10",5,39,10,339.1667
41,"M","02:23:44","05:39:11",5,39,11,339.1833
45,"W","02:20:48","05:39:11",5,39,11,339.1833
60,"W","02:20:11","05:39:12",5,39,12,339.2
46,"W","02:14:35","05:39:13",5,39,13,339.2167
50,"M","02:31:28","05:39:13",5,39,13,339.2167
49,"W","02:18:16","05:39:13",5,39,13,339.2167
66,"M","02:21:54","05:39:15",5,39,15,339.25
42,"M","02:22:41","05:39:16",5,39,16,339.2667
31,"M","02:19:12","05:39:16",5,39,16,339.2667
40,"M","02:14:35","05:39:17",5,39,17,339.2833
41,"M","02:18:43","05:39:18",5,39,18,339.3
28,"W","02:35:26","05:39:18",5,39,18,339.3
54,"M","02:24:41","05:39:18",5,39,18,339.3
53,"M","02:22:38","05:39:18",5,39,18,339.3
20,"W","02:20:23","05:39:18",5,39,18,339.3
62,"M","02:11:10","05:39:18",5,39,18,339.3
24,"W","02:35:25","05:39:19",5,39,19,339.3167
55,"M","01:55:45","05:39:19",5,39,19,339.3167
46,"M","02:29:53","05:39:19",5,39,19,339.3167
25,"M","02:15:35","05:39:19",5,39,19,339.3167
40,"W","02:13:40","05:39:20",5,39,20,339.3333
35,"W","02:20:52","05:39:20",5,39,20,339.3333
48,"M","02:17:06","05:39:20",5,39,20,339.3333
49,"W","02:22:59","05:39:20",5,39,20,339.3333
23,"M","02:27:42","05:39:20",5,39,20,339.3333
47,"M","02:27:11","05:39:20",5,39,20,339.3333
29,"M","02:22:16","05:39:20",5,39,20,339.3333
45,"W","02:31:10","05:39:20",5,39,20,339.3333
34,"M","02:25:17","05:39:21",5,39,21,339.35
45,"W","02:13:35","05:39:21",5,39,21,339.35
44,"M","02:21:37","05:39:21",5,39,21,339.35
41,"W","02:12:53","05:39:22",5,39,22,339.3667
38,"M","02:06:05","05:39:22",5,39,22,339.3667
30,"W","02:20:22","05:39:23",5,39,23,339.3833
29,"M","02:22:49","05:39:24",5,39,24,339.4
49,"M","02:15:06","05:39:24",5,39,24,339.4
42,"W","02:08:23","05:39:24",5,39,24,339.4
30,"W","02:19:13","05:39:26",5,39,26,339.4333
45,"W","02:21:34","05:39:26",5,39,26,339.4333
36,"M","02:18:52","05:39:26",5,39,26,339.4333
41,"W","02:14:10","05:39:26",5,39,26,339.4333
32,"M","02:23:55","05:39:28",5,39,28,339.4667
23,"W","02:11:14","05:39:29",5,39,29,339.4833
45,"M","02:11:56","05:39:29",5,39,29,339.4833
25,"M","02:16:29","05:39:29",5,39,29,339.4833
44,"W","02:20:05","05:39:30",5,39,30,339.5
27,"W","02:27:33","05:39:30",5,39,30,339.5
51,"M","02:21:54","05:39:30",5,39,30,339.5
47,"M","02:26:03","05:39:30",5,39,30,339.5
35,"W","02:18:25","05:39:30",5,39,30,339.5
33,"M","02:10:58","05:39:31",5,39,31,339.5167
43,"W","02:29:08","05:39:32",5,39,32,339.5333
38,"W","02:32:23","05:39:32",5,39,32,339.5333
24,"M","02:19:52","05:39:32",5,39,32,339.5333
38,"W","02:22:27","05:39:33",5,39,33,339.55
60,"M","02:03:43","05:39:33",5,39,33,339.55
30,"M","02:13:49","05:39:33",5,39,33,339.55
33,"M","02:09:10","05:39:33",5,39,33,339.55
32,"W","02:22:02","05:39:33",5,39,33,339.55
42,"M","02:21:42","05:39:35",5,39,35,339.5833
38,"M","02:30:13","05:39:35",5,39,35,339.5833
47,"M","02:09:26","05:39:35",5,39,35,339.5833
66,"M","02:18:06","05:39:35",5,39,35,339.5833
43,"W","02:24:47","05:39:36",5,39,36,339.6
43,"M","02:22:03","05:39:36",5,39,36,339.6
53,"M","02:17:30","05:39:36",5,39,36,339.6
27,"M","02:14:54","05:39:36",5,39,36,339.6
43,"M","02:19:25","05:39:37",5,39,37,339.6167
34,"W","02:19:29","05:39:37",5,39,37,339.6167
24,"W","02:33:56","05:39:37",5,39,37,339.6167
40,"M","02:30:54","05:39:38",5,39,38,339.6333
41,"M","02:26:51","05:39:39",5,39,39,339.65
38,"W","02:23:09","05:39:39",5,39,39,339.65
31,"M","02:17:31","05:39:39",5,39,39,339.65
30,"M","02:29:01","05:39:39",5,39,39,339.65
65,"W","02:15:30","05:39:40",5,39,40,339.6667
29,"M","02:09:51","05:39:40",5,39,40,339.6667
44,"W","02:19:41","05:39:40",5,39,40,339.6667
63,"W","02:21:29","05:39:40",5,39,40,339.6667
46,"M","02:24:05","05:39:41",5,39,41,339.6833
45,"M","02:28:15","05:39:41",5,39,41,339.6833
31,"M","02:22:01","05:39:41",5,39,41,339.6833
43,"M","02:30:15","05:39:42",5,39,42,339.7
52,"W","02:19:29","05:39:42",5,39,42,339.7
44,"M","02:12:57","05:39:42",5,39,42,339.7
47,"W","02:27:32","05:39:42",5,39,42,339.7
49,"M","02:19:29","05:39:43",5,39,43,339.7167
47,"M","02:16:28","05:39:43",5,39,43,339.7167
57,"M","02:14:07","05:39:44",5,39,44,339.7333
40,"W","02:19:08","05:39:44",5,39,44,339.7333
31,"W","02:23:14","05:39:44",5,39,44,339.7333
40,"M","02:18:16","05:39:45",5,39,45,339.75
21,"W","02:27:13","05:39:45",5,39,45,339.75
47,"W","02:17:59","05:39:46",5,39,46,339.7667
33,"M","02:09:34","05:39:47",5,39,47,339.7833
38,"M","02:16:18","05:39:47",5,39,47,339.7833
46,"M","02:18:47","05:39:47",5,39,47,339.7833
46,"M","02:26:41","05:39:47",5,39,47,339.7833
35,"W","02:21:25","05:39:48",5,39,48,339.8
41,"M","02:17:12","05:39:48",5,39,48,339.8
42,"W","02:19:41","05:39:48",5,39,48,339.8
63,"W","02:18:44","05:39:50",5,39,50,339.8333
28,"M","02:17:35","05:39:50",5,39,50,339.8333
48,"M","02:21:30","05:39:52",5,39,52,339.8667
29,"W","02:23:20","05:39:54",5,39,54,339.9
37,"M","02:12:16","05:39:54",5,39,54,339.9
51,"W","02:21:18","05:39:54",5,39,54,339.9
20,"W","02:34:50","05:39:55",5,39,55,339.9167
38,"M","02:11:03","05:39:55",5,39,55,339.9167
41,"W","02:22:19","05:39:55",5,39,55,339.9167
55,"W","02:21:11","05:39:55",5,39,55,339.9167
28,"W","02:16:37","05:39:56",5,39,56,339.9333
36,"M","02:26:49","05:39:56",5,39,56,339.9333
54,"M","02:10:03","05:39:56",5,39,56,339.9333
26,"W","02:26:45","05:39:56",5,39,56,339.9333
49,"W","02:06:06","05:39:57",5,39,57,339.95
42,"M","02:11:24","05:39:57",5,39,57,339.95
52,"M","02:13:49","05:39:57",5,39,57,339.95
32,"M","02:20:24","05:39:59",5,39,59,339.9833
40,"M","02:18:10","05:39:59",5,39,59,339.9833
48,"W","02:33:02","05:39:59",5,39,59,339.9833
57,"M","02:08:48","05:40:00",5,40,0,340
60,"M","02:27:27","05:40:00",5,40,0,340
46,"M","02:13:42","05:40:01",5,40,1,340.0167
38,"M","02:16:38","05:40:01",5,40,1,340.0167
21,"M","02:03:28","05:40:02",5,40,2,340.0333
42,"W","02:25:43","05:40:03",5,40,3,340.05
31,"W","02:12:07","05:40:03",5,40,3,340.05
37,"M","02:17:36","05:40:03",5,40,3,340.05
40,"M","02:05:43","05:40:04",5,40,4,340.0667
38,"M","02:16:16","05:40:04",5,40,4,340.0667
26,"M","02:13:17","05:40:05",5,40,5,340.0833
50,"M","02:08:07","05:40:05",5,40,5,340.0833
23,"M","02:14:50","05:40:06",5,40,6,340.1
53,"W","02:16:41","05:40:06",5,40,6,340.1
35,"M","02:21:23","05:40:06",5,40,6,340.1
38,"M","02:25:17","05:40:06",5,40,6,340.1
41,"W","02:21:35","05:40:06",5,40,6,340.1
26,"M","02:19:03","05:40:06",5,40,6,340.1
41,"W","02:23:13","05:40:07",5,40,7,340.1167
51,"W","02:24:05","05:40:07",5,40,7,340.1167
53,"M","02:27:33","05:40:08",5,40,8,340.1333
28,"W","02:14:52","05:40:08",5,40,8,340.1333
35,"W","02:26:06","05:40:08",5,40,8,340.1333
39,"W","02:33:05","05:40:08",5,40,8,340.1333
40,"M","02:28:57","05:40:08",5,40,8,340.1333
39,"W","02:17:58","05:40:09",5,40,9,340.15
32,"M","02:22:45","05:40:10",5,40,10,340.1667
43,"W","02:13:30","05:40:10",5,40,10,340.1667
37,"M","02:09:19","05:40:10",5,40,10,340.1667
46,"M","02:14:15","05:40:10",5,40,10,340.1667
24,"W","02:23:17","05:40:10",5,40,10,340.1667
47,"W","02:36:45","05:40:10",5,40,10,340.1667
28,"M","02:36:49","05:40:10",5,40,10,340.1667
33,"W","02:21:34","05:40:10",5,40,10,340.1667
26,"M","02:14:33","05:40:11",5,40,11,340.1833
40,"W","02:16:35","05:40:11",5,40,11,340.1833
33,"M","02:26:41","05:40:11",5,40,11,340.1833
31,"W","02:06:55","05:40:11",5,40,11,340.1833
34,"M","02:18:33","05:40:11",5,40,11,340.1833
44,"M","02:08:43","05:40:12",5,40,12,340.2
57,"M","02:15:58","05:40:12",5,40,12,340.2
51,"W","02:16:18","05:40:13",5,40,13,340.2167
43,"M","02:26:58","05:40:14",5,40,14,340.2333
31,"W","02:14:08","05:40:15",5,40,15,340.25
39,"W","02:29:08","05:40:15",5,40,15,340.25
26,"W","02:25:39","05:40:15",5,40,15,340.25
55,"M","02:32:12","05:40:15",5,40,15,340.25
46,"W","02:27:36","05:40:16",5,40,16,340.2667
35,"M","02:09:29","05:40:16",5,40,16,340.2667
30,"M","02:13:13","05:40:16",5,40,16,340.2667
47,"W","02:14:55","05:40:16",5,40,16,340.2667
43,"W","02:21:09","05:40:17",5,40,17,340.2833
55,"M","02:17:47","05:40:17",5,40,17,340.2833
26,"M","02:12:42","05:40:18",5,40,18,340.3
39,"M","02:21:03","05:40:18",5,40,18,340.3
38,"M","02:23:11","05:40:19",5,40,19,340.3167
37,"M","02:17:34","05:40:19",5,40,19,340.3167
31,"M","02:26:41","05:40:19",5,40,19,340.3167
48,"M","02:20:39","05:40:20",5,40,20,340.3333
38,"M","02:16:22","05:40:20",5,40,20,340.3333
28,"W","02:25:23","05:40:21",5,40,21,340.35
46,"W","02:13:53","05:40:21",5,40,21,340.35
28,"W","02:24:18","05:40:22",5,40,22,340.3667
27,"M","02:14:35","05:40:22",5,40,22,340.3667
62,"M","02:12:09","05:40:24",5,40,24,340.4
46,"M","02:17:01","05:40:25",5,40,25,340.4167
58,"M","02:27:29","05:40:27",5,40,27,340.45
46,"M","02:10:14","05:40:27",5,40,27,340.45
39,"M","02:32:46","05:40:27",5,40,27,340.45
56,"W","02:21:43","05:40:27",5,40,27,340.45
48,"M","02:04:05","05:40:28",5,40,28,340.4667
62,"M","02:17:38","05:40:28",5,40,28,340.4667
24,"W","02:13:00","05:40:29",5,40,29,340.4833
44,"W","02:23:21","05:40:30",5,40,30,340.5
31,"W","02:20:50","05:40:30",5,40,30,340.5
27,"W","02:23:15","05:40:30",5,40,30,340.5
50,"M","02:20:57","05:40:31",5,40,31,340.5167
33,"W","02:30:42","05:40:31",5,40,31,340.5167
42,"W","02:23:42","05:40:31",5,40,31,340.5167
46,"M","02:19:34","05:40:32",5,40,32,340.5333
49,"M","02:14:12","05:40:33",5,40,33,340.55
59,"M","02:24:43","05:40:34",5,40,34,340.5667
34,"W","02:24:04","05:40:35",5,40,35,340.5833
32,"W","02:22:20","05:40:35",5,40,35,340.5833
29,"M","02:11:02","05:40:35",5,40,35,340.5833
43,"W","02:25:43","05:40:36",5,40,36,340.6
25,"W","02:30:09","05:40:37",5,40,37,340.6167
50,"M","02:16:40","05:40:37",5,40,37,340.6167
52,"W","02:23:45","05:40:37",5,40,37,340.6167
28,"W","02:21:41","05:40:38",5,40,38,340.6333
37,"M","02:21:30","05:40:39",5,40,39,340.65
36,"W","02:26:46","05:40:40",5,40,40,340.6667
69,"M","02:20:33","05:40:40",5,40,40,340.6667
56,"M","02:23:48","05:40:40",5,40,40,340.6667
34,"W","02:23:39","05:40:40",5,40,40,340.6667
33,"M","02:24:28","05:40:41",5,40,41,340.6833
28,"W","02:22:28","05:40:41",5,40,41,340.6833
38,"W","02:26:30","05:40:41",5,40,41,340.6833
45,"M","02:08:32","05:40:42",5,40,42,340.7
45,"M","02:27:42","05:40:43",5,40,43,340.7167
52,"M","02:37:01","05:40:43",5,40,43,340.7167
35,"W","02:25:29","05:40:44",5,40,44,340.7333
54,"M","02:18:15","05:40:44",5,40,44,340.7333
43,"M","02:21:59","05:40:45",5,40,45,340.75
33,"W","02:33:23","05:40:45",5,40,45,340.75
28,"M","02:36:24","05:40:46",5,40,46,340.7667
28,"W","02:13:45","05:40:46",5,40,46,340.7667
47,"M","02:23:14","05:40:47",5,40,47,340.7833
44,"M","02:07:41","05:40:47",5,40,47,340.7833
43,"W","02:21:09","05:40:47",5,40,47,340.7833
22,"W","02:20:02","05:40:47",5,40,47,340.7833
28,"W","02:22:53","05:40:47",5,40,47,340.7833
57,"M","02:12:18","05:40:48",5,40,48,340.8
28,"W","02:21:28","05:40:48",5,40,48,340.8
64,"M","02:18:12","05:40:48",5,40,48,340.8
40,"W","02:28:10","05:40:48",5,40,48,340.8
33,"W","02:25:53","05:40:48",5,40,48,340.8
47,"W","02:11:25","05:40:48",5,40,48,340.8
58,"M","02:05:11","05:40:49",5,40,49,340.8167
36,"M","02:34:12","05:40:49",5,40,49,340.8167
31,"M","02:29:59","05:40:50",5,40,50,340.8333
56,"W","02:24:36","05:40:50",5,40,50,340.8333
36,"M","02:08:03","05:40:51",5,40,51,340.85
50,"W","02:21:11","05:40:51",5,40,51,340.85
30,"W","02:25:41","05:40:52",5,40,52,340.8667
31,"W","02:24:39","05:40:52",5,40,52,340.8667
44,"M","02:17:59","05:40:52",5,40,52,340.8667
50,"W","02:18:39","05:40:52",5,40,52,340.8667
67,"W","02:22:04","05:40:52",5,40,52,340.8667
47,"W","02:13:41","05:40:53",5,40,53,340.8833
43,"W","02:17:30","05:40:53",5,40,53,340.8833
50,"M","02:33:54","05:40:54",5,40,54,340.9
26,"W","02:11:55","05:40:54",5,40,54,340.9
52,"M","02:29:38","05:40:54",5,40,54,340.9
32,"W","02:21:16","05:40:56",5,40,56,340.9333
42,"W","02:18:19","05:40:56",5,40,56,340.9333
31,"M","02:19:00","05:40:56",5,40,56,340.9333
31,"W","02:21:55","05:40:57",5,40,57,340.95
32,"W","02:35:12","05:40:57",5,40,57,340.95
41,"M","02:34:59","05:40:58",5,40,58,340.9667
29,"W","02:24:33","05:40:58",5,40,58,340.9667
30,"W","02:19:18","05:40:59",5,40,59,340.9833
53,"M","02:32:26","05:40:59",5,40,59,340.9833
40,"M","02:18:52","05:40:59",5,40,59,340.9833
42,"W","02:22:15","05:40:59",5,40,59,340.9833
43,"M","02:17:25","05:41:00",5,41,0,341
39,"W","02:14:22","05:41:00",5,41,0,341
34,"W","02:23:52","05:41:00",5,41,0,341
40,"M","02:21:04","05:41:01",5,41,1,341.0167
38,"W","02:13:39","05:41:02",5,41,2,341.0333
37,"M","02:30:17","05:41:02",5,41,2,341.0333
19,"W","02:11:48","05:41:02",5,41,2,341.0333
36,"W","02:22:44","05:41:02",5,41,2,341.0333
22,"W","02:18:53","05:41:03",5,41,3,341.05
36,"M","02:20:35","05:41:03",5,41,3,341.05
38,"W","02:24:39","05:41:03",5,41,3,341.05
27,"M","02:08:35","05:41:04",5,41,4,341.0667
59,"W","02:27:28","05:41:04",5,41,4,341.0667
39,"M","02:14:33","05:41:04",5,41,4,341.0667
28,"W","02:26:07","05:41:04",5,41,4,341.0667
23,"M","02:28:38","05:41:05",5,41,5,341.0833
36,"W","02:25:50","05:41:06",5,41,6,341.1
32,"M","02:27:13","05:41:07",5,41,7,341.1167
39,"W","02:25:40","05:41:07",5,41,7,341.1167
54,"M","02:15:52","05:41:07",5,41,7,341.1167
42,"M","01:58:03","05:41:07",5,41,7,341.1167
39,"W","02:22:01","05:41:08",5,41,8,341.1333
37,"W","02:17:40","05:41:09",5,41,9,341.15
27,"W","02:24:13","05:41:10",5,41,10,341.1667
40,"M","02:16:44","05:41:10",5,41,10,341.1667
45,"M","02:21:58","05:41:10",5,41,10,341.1667
26,"M","02:05:34","05:41:10",5,41,10,341.1667
28,"M","02:06:48","05:41:11",5,41,11,341.1833
25,"W","02:09:26","05:41:12",5,41,12,341.2
36,"M","02:23:00","05:41:12",5,41,12,341.2
46,"W","02:12:16","05:41:12",5,41,12,341.2
31,"W","02:21:16","05:41:13",5,41,13,341.2167
33,"W","02:22:43","05:41:13",5,41,13,341.2167
32,"M","02:09:58","05:41:13",5,41,13,341.2167
41,"M","02:15:17","05:41:14",5,41,14,341.2333
32,"M","02:24:47","05:41:14",5,41,14,341.2333
49,"W","02:18:59","05:41:15",5,41,15,341.25
63,"M","02:15:08","05:41:15",5,41,15,341.25
57,"W","02:13:16","05:41:15",5,41,15,341.25
31,"W","02:15:56","05:41:16",5,41,16,341.2667
25,"W","02:13:04","05:41:16",5,41,16,341.2667
43,"M","02:17:25","05:41:16",5,41,16,341.2667
48,"W","02:20:48","05:41:17",5,41,17,341.2833
45,"M","02:21:28","05:41:17",5,41,17,341.2833
41,"W","02:35:35","05:41:17",5,41,17,341.2833
45,"W","02:17:40","05:41:18",5,41,18,341.3
59,"M","02:17:55","05:41:18",5,41,18,341.3
42,"M","02:22:20","05:41:18",5,41,18,341.3
31,"W","02:26:58","05:41:20",5,41,20,341.3333
46,"W","02:33:38","05:41:20",5,41,20,341.3333
62,"M","02:25:48","05:41:21",5,41,21,341.35
29,"W","02:07:25","05:41:21",5,41,21,341.35
71,"M","02:15:37","05:41:21",5,41,21,341.35
65,"M","02:15:23","05:41:21",5,41,21,341.35
27,"M","02:23:54","05:41:22",5,41,22,341.3667
36,"W","02:27:50","05:41:23",5,41,23,341.3833
43,"W","02:34:24","05:41:23",5,41,23,341.3833
37,"M","02:17:34","05:41:24",5,41,24,341.4
41,"M","02:17:21","05:41:25",5,41,25,341.4167
54,"M","02:21:48","05:41:27",5,41,27,341.45
39,"M","02:23:12","05:41:27",5,41,27,341.45
37,"W","02:22:00","05:41:27",5,41,27,341.45
48,"M","02:16:43","05:41:27",5,41,27,341.45
56,"M","02:24:29","05:41:27",5,41,27,341.45
56,"W","02:24:07","05:41:28",5,41,28,341.4667
46,"W","02:13:50","05:41:28",5,41,28,341.4667
42,"W","02:16:24","05:41:28",5,41,28,341.4667
42,"M","02:19:02","05:41:29",5,41,29,341.4833
23,"W","02:24:27","05:41:29",5,41,29,341.4833
56,"M","02:22:35","05:41:29",5,41,29,341.4833
38,"M","02:10:11","05:41:30",5,41,30,341.5
50,"M","02:14:47","05:41:30",5,41,30,341.5
30,"M","02:34:31","05:41:30",5,41,30,341.5
66,"M","02:16:48","05:41:31",5,41,31,341.5167
31,"M","02:17:30","05:41:31",5,41,31,341.5167
25,"W","02:37:22","05:41:32",5,41,32,341.5333
23,"M","02:14:47","05:41:32",5,41,32,341.5333
56,"M","02:29:20","05:41:32",5,41,32,341.5333
41,"M","02:10:52","05:41:33",5,41,33,341.55
39,"W","02:20:33","05:41:33",5,41,33,341.55
45,"M","02:08:58","05:41:33",5,41,33,341.55
51,"M","02:17:35","05:41:34",5,41,34,341.5667
75,"M","02:28:55","05:41:34",5,41,34,341.5667
51,"M","02:29:01","05:41:34",5,41,34,341.5667
46,"W","02:20:18","05:41:34",5,41,34,341.5667
45,"W","02:29:18","05:41:34",5,41,34,341.5667
38,"W","02:25:54","05:41:34",5,41,34,341.5667
32,"M","02:31:52","05:41:35",5,41,35,341.5833
38,"M","02:25:17","05:41:36",5,41,36,341.6
41,"M","02:18:01","05:41:36",5,41,36,341.6
33,"M","02:23:21","05:41:36",5,41,36,341.6
50,"M","02:24:41","05:41:36",5,41,36,341.6
34,"W","02:17:35","05:41:37",5,41,37,341.6167
48,"M","02:22:25","05:41:38",5,41,38,341.6333
43,"M","02:12:37","05:41:38",5,41,38,341.6333
33,"M","02:33:06","05:41:39",5,41,39,341.65
42,"M","02:10:40","05:41:39",5,41,39,341.65
39,"M","02:18:04","05:41:40",5,41,40,341.6667
36,"M","02:23:16","05:41:40",5,41,40,341.6667
25,"M","02:22:05","05:41:40",5,41,40,341.6667
32,"W","02:27:36","05:41:41",5,41,41,341.6833
46,"W","02:21:56","05:41:41",5,41,41,341.6833
30,"W","02:16:30","05:41:41",5,41,41,341.6833
66,"M","02:24:43","05:41:42",5,41,42,341.7
34,"W","02:31:30","05:41:43",5,41,43,341.7167
32,"W","02:30:43","05:41:43",5,41,43,341.7167
45,"M","02:23:24","05:41:43",5,41,43,341.7167
39,"W","02:28:34","05:41:44",5,41,44,341.7333
58,"M","02:17:37","05:41:44",5,41,44,341.7333
55,"M","02:18:58","05:41:44",5,41,44,341.7333
29,"W","02:27:48","05:41:44",5,41,44,341.7333
25,"W","02:26:50","05:41:46",5,41,46,341.7667
38,"W","02:24:18","05:41:47",5,41,47,341.7833
44,"M","02:23:38","05:41:48",5,41,48,341.8
33,"W","02:15:15","05:41:48",5,41,48,341.8
25,"W","02:19:15","05:41:48",5,41,48,341.8
49,"W","02:16:18","05:41:48",5,41,48,341.8
46,"M","02:19:58","05:41:49",5,41,49,341.8167
35,"M","02:16:12","05:41:50",5,41,50,341.8333
25,"W","02:23:51","05:41:50",5,41,50,341.8333
57,"M","02:26:56","05:41:50",5,41,50,341.8333
65,"M","02:24:16","05:41:51",5,41,51,341.85
51,"W","02:20:45","05:41:51",5,41,51,341.85
59,"M","02:17:24","05:41:51",5,41,51,341.85
57,"M","02:22:38","05:41:52",5,41,52,341.8667
22,"M","02:16:27","05:41:52",5,41,52,341.8667
62,"M","02:21:27","05:41:53",5,41,53,341.8833
53,"M","02:21:18","05:41:53",5,41,53,341.8833
63,"W","02:22:51","05:41:54",5,41,54,341.9
45,"M","02:16:05","05:41:55",5,41,55,341.9167
26,"W","02:20:14","05:41:55",5,41,55,341.9167
37,"M","02:16:00","05:41:55",5,41,55,341.9167
27,"W","02:21:33","05:41:55",5,41,55,341.9167
67,"M","02:37:04","05:41:56",5,41,56,341.9333
43,"W","02:13:40","05:41:57",5,41,57,341.95
43,"W","02:22:42","05:41:57",5,41,57,341.95
47,"M","02:22:32","05:41:57",5,41,57,341.95
39,"M","02:28:02","05:41:57",5,41,57,341.95
58,"M","02:20:42","05:41:58",5,41,58,341.9667
72,"M","02:13:25","05:41:59",5,41,59,341.9833
43,"M","02:13:03","05:42:01",5,42,1,342.0167
44,"M","02:38:26","05:42:02",5,42,2,342.0333
49,"W","02:15:23","05:42:02",5,42,2,342.0333
54,"W","02:14:14","05:42:03",5,42,3,342.05
35,"W","02:21:54","05:42:03",5,42,3,342.05
59,"W","02:22:16","05:42:04",5,42,4,342.0667
29,"W","02:22:28","05:42:04",5,42,4,342.0667
60,"M","02:25:05","05:42:05",5,42,5,342.0833
28,"W","02:31:33","05:42:05",5,42,5,342.0833
43,"M","02:18:14","05:42:06",5,42,6,342.1
28,"M","02:18:40","05:42:06",5,42,6,342.1
29,"W","02:21:15","05:42:06",5,42,6,342.1
23,"W","02:27:24","05:42:08",5,42,8,342.1333
52,"W","02:26:29","05:42:08",5,42,8,342.1333
51,"M","02:27:09","05:42:08",5,42,8,342.1333
39,"W","02:14:51","05:42:08",5,42,8,342.1333
46,"W","02:24:28","05:42:09",5,42,9,342.15
66,"M","02:27:43","05:42:09",5,42,9,342.15
28,"M","02:20:30","05:42:10",5,42,10,342.1667
36,"W","02:31:24","05:42:10",5,42,10,342.1667
24,"W","02:17:45","05:42:10",5,42,10,342.1667
45,"W","02:27:45","05:42:10",5,42,10,342.1667
62,"M","02:14:04","05:42:10",5,42,10,342.1667
26,"M","02:14:15","05:42:10",5,42,10,342.1667
60,"M","02:24:19","05:42:11",5,42,11,342.1833
41,"W","02:23:16","05:42:11",5,42,11,342.1833
29,"W","02:20:05","05:42:12",5,42,12,342.2
49,"M","02:29:28","05:42:12",5,42,12,342.2
46,"M","02:10:55","05:42:13",5,42,13,342.2167
53,"W","02:29:30","05:42:13",5,42,13,342.2167
38,"M","02:24:48","05:42:13",5,42,13,342.2167
41,"W","02:31:26","05:42:14",5,42,14,342.2333
25,"W","02:03:34","05:42:14",5,42,14,342.2333
