test_score,family_income,enrolled,graduated_college,round_test_score
-17.94528,-27037.62,0,1,-18
3.509819,280855,1,1,3
-18.25624,296394.6,0,1,-19
-.4008179,201490.7,1,0,-1
1.377586,387004.6,1,1,1
-21.88195,-51187.6,0,1,-22
-19.40716,-114071.6,0,0,-20
-27.47915,18998.5,0,1,-28
-18.78726,225851.2,0,0,-19
-33.24733,49858.42,0,1,-34
-9.437019,-123832.9,1,1,-10
-21.61607,-82858.43,0,1,-22
-8.851776,-171072.5,0,0,-9
22.80949,-407790.4,0,1,22
-.546524,476222.9,1,0,-1
-18.22541,336924.3,0,1,-19
4.694809,-293774.8,1,0,4
-9.10257,-425641.8,0,1,-10
-19.37233,261851.1,0,0,-20
-4.458344,-194600.2,0,1,-5
-16.58741,441743.3,1,1,-17
.9480896,290486.7,1,1,0
15.61745,817278,1,1,15
-10.17678,201701.8,1,1,-11
-1.249031,-11138.76,1,0,-2
-12.57246,-276937.7,1,1,-13
4.732498,421342.1,0,0,4
-38.81306,280469.1,0,1,-39
-18.17482,-62734.99,0,0,-19
-19.648,-222301.1,0,1,-20
-9.037434,-89772.37,0,0,-10
-1.099258,-505938.1,1,0,-2
-12.70423,73511.53,0,0,-13
-17.7052,224779.4,1,1,-18
-14.62212,-780352.2,0,0,-15
-4.994514,283501.1,0,0,-5
-.7401199,-308300.4,1,0,-1
-41.66119,46630.92,1,1,-42
-2.201492,-541653.1,1,1,-3
-12.72445,363345.5,1,1,-13
-20.79788,91643.2,1,1,-21
-27.128,-94248.44,0,0,-28
-16.73572,122575.5,0,1,-17
15.28344,314822.3,1,1,15
-16.68402,306150.1,0,0,-17
-.9996796,226323.8,0,1,-1
13.05169,584289.1,1,0,13
-19.54369,176082.7,0,1,-20
7.469063,-95109.19,1,1,7
-36.17049,-30173.52,0,0,-37
2.390686,-84423.3,1,1,2
.8870697,32952.09,1,1,0
-19.67871,-77608.32,0,0,-20
5.140053,70890.36,1,1,5
-29.01389,626317.6,0,1,-30
10.39626,436158,1,1,10
-29.50427,365611.9,1,1,-30
3.986206,-255051.7,1,1,3
-38.44431,-305088.9,0,0,-39
10.25552,-166104.4,1,1,10
10.93428,409378.2,1,1,10
-5.508331,-63869.8,1,1,-6
-16.70868,32753.05,0,0,-17
17.92377,323570.6,0,0,17
-4.436493,-22939.25,1,1,-5
-37.25791,38879.71,0,1,-38
-3.245972,503474,1,1,-4
1.253777,-53836.14,1,1,1
29.83176,151136.8,1,1,29
-12.15914,131837,1,0,-13
-3.979042,57840.13,0,0,-4
6.855049,419437.7,1,0,6
5.097954,555053.1,0,1,5
-2.09877,109522.5,1,0,-3
-1.522423,-143638,0,0,-2
-7.415794,-9144.48,1,1,-8
-26.32223,-31915.73,0,0,-27
-21.84964,258040,1,1,-22
-11.16726,217592.8,1,1,-12
-10.28752,134482.2,0,0,-11
-11.23726,323734.9,0,1,-12
-13.3933,262231.7,1,1,-14
-28.88626,-300238.3,0,0,-29
-1.95211,163271.6,0,1,-2
-10.60948,33300.84,1,0,-11
-5.84745,149910.4,0,1,-6
-7.523224,490336.5,0,0,-8
-5.529457,264305,0,1,-6
-46.05687,-738536.7,0,0,-47
18.67507,423400.2,1,1,18
25.49138,360357.2,1,1,25
9.885094,279352.7,1,1,9
14.78831,289998.8,1,1,14
-36.14774,157517.6,0,1,-37
13.65588,77700.05,0,0,13
12.94595,-259634.8,1,1,12
15.36276,360094.3,1,0,15
-18.06059,295952.7,0,1,-19
-14.36866,305902.8,0,1,-15
-10.85942,433875.3,0,1,-11
20.43964,27078.84,1,0,20
8.698463,331980.8,1,1,8
-37.04415,322022.3,0,0,-38
.4560776,646042.1,1,1,0
-26.09586,438855.1,1,0,-27
-13.06667,212565.3,0,1,-14
-10.01611,374571.9,1,1,-11
-24.33433,338360.5,0,0,-25
-14.86096,226840.4,1,0,-15
3.337914,-221380.5,1,1,3
-43.91103,-112382.9,0,1,-44
-4.968735,343038,1,1,-5
-11.51374,6216.225,1,1,-12
-2.573128,329908,0,0,-3
-1.39299,-32461.74,0,1,-2
15.44656,-114544.8,1,0,15
-1.506714,103721.4,0,0,-2
-30.72807,-416003.4,0,1,-31
9.861427,107910,1,1,9
-5.926941,230331.2,1,1,-6
-3.945694,402880.6,0,0,-4
-5.356239,-396915.1,0,1,-6
3.288544,566088.8,1,1,3
-7.677292,360704,0,0,-8
.6123047,763426,0,1,0
-10.51362,713795.1,1,0,-11
-21.26951,-8099.532,1,1,-22
14.34696,-404102.9,0,1,14
-11.92125,81193.41,1,0,-12
-12.95472,251399.6,1,0,-13
-20.31857,204047.7,0,1,-21
-16.96572,-93681.65,1,1,-17
-6.676872,43602.36,1,0,-7
-18.62399,162659,0,1,-19
-24.66199,-442208.8,0,0,-25
-6.292404,121770.4,0,1,-7
20.93929,323540.6,1,0,20
13.85884,-194739.2,1,0,13
-12.6492,111134.8,0,0,-13
-19.04391,591496.4,0,1,-20
-18.46662,-139702.2,0,0,-19
-8.826515,171548.6,0,0,-9
6.03698,-19294.84,1,1,6
-12.41327,246009.4,1,0,-13
-.8097992,505347.5,0,0,-1
1.173058,109294.6,1,1,1
-6.833839,-284674.3,0,1,-7
-10.69717,22151.61,1,1,-11
-8.718136,-93822.81,1,1,-9
-3.370193,374916.8,0,0,-4
20.81161,-198775.2,0,0,20
-3.263336,681698.6,0,0,-4
-6.877884,273056.1,1,1,-7
-30.87996,57029.33,0,1,-31
-8.086262,237430.8,1,0,-9
1.599495,286504.2,0,0,1
-19.92406,-122916.7,0,0,-20
-11.01293,533593.2,1,0,-12
13.18852,721310.8,1,0,13
-10.37794,224162.8,1,1,-11
-23.87708,37836.5,0,1,-24
3.016884,-507830.2,0,1,3
-31.6096,-436713.1,0,1,-32
10.65179,-57517.9,0,1,10
9.034058,305389.5,1,1,9
-10.66931,165576.5,1,1,-11
-23.70799,-222942.1,0,0,-24
-22.46262,67696.14,0,0,-23
-13.69704,414718.3,1,0,-14
-.1936035,118121.4,1,0,-1
-28.39136,334396.7,0,1,-29
-11.35043,484390.9,1,0,-12
-1.098122,145604.8,0,0,-2
-6.328041,-13032.8,1,1,-7
-7.726837,-66476.27,0,0,-8
11.85159,363034.1,1,1,11
24.56947,772394.9,1,0,24
12.05889,522450.3,1,1,12
-9.759029,83942.85,0,1,-10
-1.211411,331430.6,1,1,-2
-37.6015,-67777.01,0,1,-38
34.20628,123206.6,1,1,34
-13.03117,-89778.63,1,1,-14
-.8385468,723335.2,0,1,-1
-25.57559,51715.67,1,1,-26
1.70369,-144096.9,1,1,1
-4.315239,217621.9,0,0,-5
-50.98961,-226568.7,0,1,-51
-9.301888,407661.9,0,1,-10
-6.905769,226323,1,1,-7
-3.989525,263891.2,0,1,-4
4.260933,-297754.5,1,1,4
-6.813385,428529.6,1,1,-7
-.9216309,201243.4,0,0,-1
-2.986359,97478.18,0,0,-3
-1.766922,176519.5,0,1,-2
-20.39031,-297873.7,0,1,-21
-11.65732,244801.4,0,1,-12
1.634323,250490.6,1,1,1
-2.487251,107142.2,1,1,-3
1.832672,428765.9,1,0,1
-3.00563,459277.6,1,1,-4
-2.831268,202097.3,1,1,-3
-6.8834,218912,1,1,-7
-29.45964,277928.3,1,0,-30
-20.7462,140786.2,0,0,-21
-6.859177,-18752.55,0,0,-7
3.522331,965803.8,0,0,3
-10.23167,43576.96,0,0,-11
-6.437607,-471412.2,0,0,-7
-44.70809,213097.2,0,0,-45
1.142464,232207.4,1,1,1
-22.42528,53894.89,0,0,-23
-2.708992,264805.7,1,1,-3
-24.23465,2260.518,0,1,-25
3.984581,567122.1,1,1,3
-6.80732,-86811.8,1,1,-7
9.502159,432972.2,0,1,9
-22.8333,399082.8,1,1,-23
8.180573,-95210.48,1,1,8
-25.09864,-476199.2,1,1,-26
3.858452,38862.74,1,1,3
20.93874,-221472,1,1,20
-2.137215,25898.24,1,1,-3
-10.29679,361029.7,0,1,-11
19.69178,99141.05,1,0,19
-15.27083,681332.4,0,0,-16
12.05231,214751,1,1,12
-3.465843,-85875.36,0,0,-4
-4.418571,42751.88,0,0,-5
-14.55696,247401.1,0,0,-15
-6.390457,-260389.1,1,1,-7
5.745926,519197.2,1,1,5
19.76186,620700.8,1,1,19
-16.98772,-522374.6,0,0,-17
17.62199,305028.3,1,1,17
-18.20447,318388.2,0,1,-19
2.424507,236936.5,1,0,2
-8.192657,123311.8,0,1,-9
-22.10031,-365243.7,0,1,-23
1.372559,564337.3,1,0,1
8.704834,6697.03,1,1,8
6.355721,464925.8,1,1,6
-32.88023,372638.2,0,0,-33
.8116531,171519.7,1,1,0
-40.52422,266766,0,1,-41
-6.628014,-2724.042,1,0,-7
-7.817039,2132.883,0,0,-8
-28.66882,88239.7,0,1,-29
-12.89029,-82767.16,0,1,-13
-13.90452,106509.4,0,0,-14
5.842621,139892.8,1,0,5
10.86527,-181565.6,1,1,10
10.51788,109908.1,1,0,10
-34.83517,-510508.8,0,1,-35
12.47001,347120.9,1,1,12
-1.432556,-23118.86,0,1,-2
6.790382,-96799.11,1,1,6
12.11583,560764.3,0,1,12
-19.377,-98272.65,0,1,-20
27.59487,524196.7,1,1,27
5.605309,-339213.5,1,1,5
-12.53211,230932.5,0,1,-13
-22.48215,477166.4,0,1,-23
-20.99149,-225393.6,0,0,-21
-13.20035,142010.7,0,0,-14
11.71862,130397.5,0,1,11
13.57839,510467.2,1,1,13
.6284409,797639.6,0,1,0
17.65291,518811.9,1,1,17
-12.92055,101192.3,0,1,-13
-7.70771,285730.1,1,0,-8
-16.24512,143436,0,1,-17
-5.494507,-611689.9,1,1,-6
-2.509834,245355.6,1,1,-3
3.195366,-104292.5,1,0,3
-4.640556,90334.66,0,1,-5
-11.06361,616089.3,0,0,-12
-9.525047,-304842.3,0,0,-10
-2.379326,374536.2,1,1,-3
6.071495,-354886.6,1,0,6
-3.483131,169090.3,1,1,-4
-39.77402,242061.2,0,1,-40
-2.990189,43916,0,1,-3
-3.830864,333782,1,1,-4
-9.966309,-197017.1,1,1,-10
-4.015762,-235987,0,0,-5
-13.97384,-500463,0,0,-14
15.25107,-199758.1,1,1,15
-21.96644,57355.35,0,1,-22
8.225563,429054.9,1,1,8
-24.21452,-14583.12,1,0,-25
1.094398,-359748.9,1,0,1
-2.665741,567437.5,0,1,-3
12.61085,-396814.5,1,0,12
-29.96719,508852,0,0,-30
-11.68865,-129803.3,0,0,-12
-7.518074,232508.5,1,1,-8
15.9603,414926.6,1,1,15
-27.42829,113195.4,0,1,-28
-21.18212,-637594.4,0,1,-22
-20.89648,-287304.1,0,1,-21
-10.03968,-23118.72,0,1,-11
3.349976,188274.3,1,0,3
-17.48274,223212.4,1,0,-18
-13.34317,396949.8,0,0,-14
5.70108,331777.5,0,0,5
-4.15316,268001.2,1,1,-5
-17.44676,688129.1,1,1,-18
-32.01446,47273,0,0,-33
-1.639969,396299.3,0,1,-2
39.66204,52180.7,1,1,39
3.509163,278161.1,1,1,3
16.68737,108043.3,1,1,16
12.10287,370382.1,1,1,12
-16.89473,154156.8,0,0,-17
-.0993729,-220578.9,1,1,-1
19.51694,149144.5,1,1,19
18.2235,-10198.62,1,0,18
-8.732239,386497.5,0,1,-9
-6.296967,129046,0,1,-7
-14.27548,-95120.58,0,1,-15
-13.3339,14562.29,0,1,-14
-6.061203,473638.7,1,1,-7
-3.75061,129677.4,0,0,-4
4.869705,369738,1,1,4
5.069687,166487.4,0,0,5
6.575966,-120127.7,1,1,6
.5902176,50085.59,0,1,0
-10.47936,375275.3,1,1,-11
-12.18092,402068.2,1,1,-13
25.74133,-257103.1,1,1,25
16.80857,-33349.05,1,1,16
-10.95944,-92182.85,0,1,-11
-14.01219,211541,0,0,-15
-.1822815,178782.3,0,1,-1
5.90947,-22241.39,1,1,5
-22.19223,314050.3,1,1,-23
-1.34938,95260.07,0,1,-2
-8.833477,657335.8,1,1,-9
-9.767273,-33075.48,0,1,-10
-21.0761,297823.8,0,1,-22
9.359909,434735.4,1,0,9
-29.59325,401484.5,0,1,-30
-39.0965,446806.8,0,1,-40
-23.63433,-196313,0,1,-24
-2.772942,474051.9,0,1,-3
9.75045,14112.63,1,1,9
-5.835258,-129525.2,1,1,-6
-17.12672,-151813.2,0,1,-18
-10.92748,43752.82,1,1,-11
-13.93709,514924.8,0,0,-14
-7.379143,177433,0,1,-8
-18.15696,121266.6,0,0,-19
-23.80134,304127.1,0,0,-24
-20.08416,-50367.19,0,1,-21
-11.72199,565014.6,1,1,-12
5.082527,547953.4,1,1,5
4.117371,-220375.4,1,1,4
-14.65329,443760.3,1,0,-15
19.83076,80869.19,1,1,19
-.1650238,6125.709,1,1,-1
.0009232,263719.8,0,1,0
-5.116806,424923.9,0,1,-6
-36.47351,125193.2,1,1,-37
-15.62299,-9086.504,1,0,-16
-38.08907,149839.3,0,0,-39
20.30376,308028.6,1,0,20
-32.41224,-145171,0,0,-33
-8.483574,640407.1,1,0,-9
-8.000149,99202.42,1,0,-9
11.08174,168194.8,1,1,11
11.66148,-185328.9,1,1,11
-2.516914,270769.3,1,1,-3
-3.520676,143098.6,0,0,-4
7.028061,311812.8,1,1,7
-19.01994,439546,1,0,-20
11.83363,333775,1,0,11
-19.86124,252518,0,1,-20
14.13587,-213501.3,1,1,14
-15.50369,88841.91,1,1,-16
-21.19917,83811.47,0,0,-22
-34.19662,-113363.6,0,1,-35
6.97744,581485.4,1,1,6
-5.523163,-277558.6,1,1,-6
-7.683617,94807.75,0,1,-8
-23.55208,-418896.4,1,0,-24
-25.70408,-261372.8,0,0,-26
-32.90812,106587.6,0,1,-33
-3.840149,575820.4,0,1,-4
2.408386,-83337.51,0,1,2
-15.36182,91701.22,0,0,-16
-.0262222,-60690.58,0,0,-1
-4.026718,294038.3,0,1,-5
-49.26801,-121745.6,0,1,-50
-29.70381,-694234.1,1,0,-30
-24.10833,89012.68,0,1,-25
-3.122169,140798.5,0,1,-4
4.466675,71112.82,1,1,4
5.652092,130324.4,1,1,5
-19.33368,-23680.9,1,1,-20
-14.02016,-394736.2,0,1,-15
-6.085724,740503.8,0,0,-7
-12.18466,-37246.13,0,0,-13
12.41997,483798.8,1,0,12
-17.26836,107084.6,1,0,-18
18.68272,691218.9,1,1,18
8.189857,342152.4,1,1,8
19.7998,45632.72,1,1,19
-23.29633,548305.8,0,1,-24
-2.244957,-242295.3,0,1,-3
-12.39727,299973.3,1,0,-13
-16.39265,-341820.9,0,1,-17
-6.386818,-250435.4,0,0,-7
-14.33851,161296.7,0,1,-15
.9190826,185582.7,0,0,0
3.132004,452758.1,1,1,3
1.972786,460309.1,1,1,1
8.268944,-134067.4,1,0,8
-17.22878,129613.2,0,0,-18
12.48901,-126679.9,1,1,12
2.785126,-179910.5,1,1,2
-3.533737,-263216.5,0,0,-4
-8.098469,104161.1,1,1,-9
-10.04132,-266373.8,0,0,-11
14.62106,226093.7,0,1,14
.3497391,-882802.6,0,1,0
-19.05252,52506.69,0,1,-20
.2911453,231646.8,1,1,0
1.102219,188445.1,1,0,1
16.69669,316333.6,1,0,16
.2937012,523656.6,0,0,0
-8.88813,-195202.4,0,1,-9
-13.32142,-100933.8,0,0,-14
-3.299461,203474.4,0,0,-4
23.30736,428014.8,1,1,23
-21.42881,-42726.37,1,0,-22
2.276947,-92835.59,1,1,2
15.00843,503764.2,1,1,15
-7.791504,131250.3,1,1,-8
6.394112,224490.1,0,0,6
-17.42918,-167830.2,1,1,-18
-14.2939,-55812.65,0,1,-15
-11.3999,17159.28,1,1,-12
-17.846,191672.1,1,1,-18
-23.64419,278736.8,1,1,-24
-43.88468,711576,0,0,-44
-41.81355,518274.6,0,1,-42
9.969864,365385,1,1,9
7.011902,641641.3,1,0,7
2.364334,573334.3,1,1,2
-13.86226,-260149,1,1,-14
3.216225,57112.09,1,1,3
-2.37719,-40407.43,1,0,-3
-27.58023,-371233.9,0,0,-28
8.49836,218466.3,1,1,8
-23.06276,-323405.3,0,0,-24
-7.319946,-215848.1,0,0,-8
-25.42659,432350.7,0,1,-26
-10.33035,-96943.06,0,0,-11
7.007935,181576.3,0,1,7
-18.95229,299356.9,0,0,-19
6.716385,673720.4,1,0,6
-7.731834,135318.5,0,0,-8
-18.88447,606374.1,0,1,-19
-19.51949,-392181.8,0,0,-20
9.917488,652809.3,1,1,9
3.474243,473749.6,1,0,3
-10.05984,-417419.3,1,1,-11
-31.50104,-353831.9,1,1,-32
-14.27481,123797.8,0,0,-15
-7.49659,-326265.2,0,1,-8
-12.0235,237838.9,1,1,-13
-11.43673,322784.3,0,1,-12
-21.2466,16390.93,0,0,-22
.7446136,293385.3,1,1,0
-47.49889,134803,0,1,-48
-5.491676,121437.4,1,1,-6
-19.92745,102609,1,1,-20
-18.50821,-308833.6,0,1,-19
-11.15979,442101.8,0,0,-12
-22.48158,23461.58,0,1,-23
-14.31923,-47087.41,1,1,-15
3.892036,643946.6,1,0,3
-16.01421,572198.8,1,1,-17
7.147049,295183,1,1,7
-33.61415,-349158,0,1,-34
-17.60912,470470.5,1,1,-18
-25.99746,11427.19,0,1,-26
-1.784233,133502.2,1,0,-2
11.7561,32279.47,1,1,11
-6.497772,-591679.8,0,1,-7
-11.50296,-115720.1,0,0,-12
-4.796768,734192.9,0,1,-5
-10.13402,190683.5,1,0,-11
30.76438,303392.9,1,1,30
-17.22479,-246015,0,1,-18
15.56572,863775.3,1,0,15
-14.63009,4134.993,1,1,-15
2.513397,731532,1,0,2
-9.978382,127481.4,1,0,-10
-32.38725,168595.2,0,1,-33
-15.94884,145806.4,1,1,-16
-17.60298,240148.9,0,0,-18
-10.46581,290188.8,0,1,-11
-11.69465,-190914.4,0,0,-12
1.6297,979898.4,1,0,1
-17.58766,169654.5,0,1,-18
15.38228,-95879.88,1,1,15
-2.865196,850623.9,0,0,-3
.5698853,407830,1,1,0
-20.95935,-22016.14,0,0,-21
-22.03843,79070.05,0,0,-23
-10.26094,356367.8,1,1,-11
-44.68045,-251670.1,0,1,-45
-19.65586,189262.6,0,1,-20
1.907509,185833.5,0,0,1
-13.08185,834662.9,0,1,-14
1.683784,726798.4,1,0,1
-15.21784,40661.32,0,0,-16
32.48041,-64329.51,1,0,32
3.217468,-227321.5,0,0,3
-12.51668,12279.78,0,0,-13
-11.62965,-3872.515,1,1,-12
-18.68908,-189636.2,0,1,-19
-1.26207,955233.8,1,1,-2
-10.51497,-89378.8,1,1,-11
-26.52415,-331710.3,0,0,-27
-6.411835,49790.73,1,1,-7
-21.13612,696962.9,0,0,-22
-21.2773,-82767.87,0,0,-22
1.71389,26737.13,0,1,1
-21.96387,256468,0,1,-22
-12.11097,-5291.88,0,1,-13
-52.6205,-162117.1,0,1,-53
-6.715431,-73777.87,1,1,-7
-9.903423,23412.38,0,0,-10
21.61663,564180,1,1,21
-8.019627,63681.46,0,1,-9
-34.09871,-305256.8,0,0,-35
38.99551,293905.2,1,0,38
-8.19836,574203.1,1,0,-9
17.34626,434205.4,1,1,17
-8.0182,71897.91,0,0,-9
-17.33536,-162719.4,0,1,-18
10.40668,422980.3,1,0,10
-8.481705,341199.9,0,1,-9
-8.688934,51331.81,0,1,-9
-2.532249,397262.1,1,1,-3
1.731979,125022.3,1,1,1
-21.31692,490535.9,0,1,-22
2.66539,37590.45,0,0,2
-11.53967,-302270.6,0,1,-12
1.175056,-366790,0,1,1
3.498146,148813.6,1,1,3
-6.100952,720766.6,0,1,-7
.1890411,293738.6,1,1,0
16.12086,406726.2,1,0,16
-12.58717,235116.7,0,0,-13
-12.32338,445959.7,0,0,-13
-10.12282,217806.4,1,0,-11
-2.062927,-268460.3,1,1,-3
3.779617,214911.2,1,1,3
5.079353,-76671.41,0,1,5
-15.4899,160601.5,0,0,-16
-31.15494,-332745.7,0,0,-32
3.520844,349702.2,1,0,3
-6.614906,-104944.8,1,0,-7
11.55822,190349.3,0,0,11
-4.544441,88035.12,1,1,-5
-2.280014,111352.4,1,1,-3
14.23832,-89381.23,1,1,14
-18.38721,205112.5,0,0,-19
-21.31951,23391.16,0,0,-22
3.148613,412735.3,1,1,3
-19.85505,310083.5,0,0,-20
-31.588,-637814.5,1,1,-32
-11.85491,-84617.39,0,1,-12
-15.74728,223134.7,0,1,-16
-6.390839,97908.91,0,1,-7
-19.2168,131542.1,0,0,-20
1.160255,142233.4,1,1,1
5.853233,-447406.6,1,1,5
-2.096909,15144.99,0,0,-3
-.9870834,756726.3,0,1,-1
2.68219,99964.66,1,0,2
-16.94973,516257.8,0,0,-17
-27.1649,-73026.87,0,0,-28
20.09667,6349.553,1,1,20
10.65024,501046.2,1,1,10
12.7394,-117049.3,1,0,12
3.951561,232176.5,0,0,3
-15.12167,-344818.4,0,1,-16
-51.57919,213520.7,0,1,-52
-25.49838,318091.3,0,1,-26
-22.9378,524479.1,1,0,-23
2.493202,458409.6,1,0,2
-14.5055,-94847.28,0,0,-15
-.5011826,358500.2,1,1,-1
3.013885,344094.8,0,1,3
-6.983078,166382.1,1,1,-7
-20.32559,160955.8,0,1,-21
-3.12394,395788,1,0,-4
-3.513,287349.3,0,0,-4
2.833061,47394.04,1,1,2
-19.4953,-744750.4,1,1,-20
11.53606,-61230.64,1,1,11
-29.74895,300573.8,0,0,-30
-19.5077,-211313.5,0,1,-20
-23.42911,560060.9,0,0,-24
-32.0793,-133109.2,1,0,-33
-7.307129,616394.7,0,1,-8
-5.340042,-112325,0,0,-6
-7.664307,222076,0,0,-8
1.163513,-65575.03,1,1,1
-8.158375,246163.4,0,1,-9
43.10094,-57623.62,1,1,43
-9.592381,5611.77,0,0,-10
-6.91275,183530.6,0,0,-7
-16.6767,74514.23,1,1,-17
-30.84805,-231550.6,0,1,-31
-32.46209,110903.5,0,0,-33
-32.8239,363375.3,1,1,-33
-26.30339,158593.5,0,0,-27
2.341743,228300.4,1,0,2
1.522461,491931.1,1,0,1
-21.56618,-68331.25,0,1,-22
-37.64187,-463071,0,1,-38
.8937836,372655.6,0,1,0
-5.840721,427407.5,0,0,-6
-5.109169,-156846.8,0,1,-6
20.86349,305506.6,1,1,20
-14.49796,381448,1,1,-15
-8.00869,503331.6,0,0,-9
-11.37786,-57077.5,0,0,-12
.0458527,-7035.53,0,1,0
15.54452,100435,1,1,15
-1.005394,533950.8,0,0,-2
-40.70345,-109060.3,0,0,-41
-29.19509,255750.5,0,0,-30
-41.22081,87909.96,0,0,-42
-9.76564,-133127.1,1,1,-10
1.688148,-527863.9,1,1,1
-17.19643,134775,0,0,-18
-4.424606,250421.9,1,1,-5
-2.753014,393898,1,1,-3
-14.34175,198963.2,0,1,-15
-16.71739,32087.74,1,1,-17
7.563759,133714.5,1,0,7
3.517876,115947.6,1,1,3
-15.14538,13968.52,0,0,-16
-13.77651,413606.1,0,1,-14
1.480896,50196.16,0,1,1
-10.53133,628074,0,1,-11
2.216965,-76844.75,1,1,2
-15.13486,504877.8,0,1,-16
-10.63313,-518873.9,0,1,-11
-8.097107,15511.55,0,1,-9
-7.178566,-371703.1,1,1,-8
16.1311,645828.9,0,0,16
-20.56027,315354.2,1,0,-21
-.2783508,-110184.8,1,1,-1
43.8341,530773.6,1,0,43
3.857086,-63773.41,1,1,3
-23.88371,-299161.2,0,1,-24
-21.55808,676706.8,0,0,-22
-45.67316,363116.3,0,0,-46
-13.66406,598203.6,1,1,-14
-10.17636,520984.6,0,0,-11
-11.80062,64701.98,1,1,-12
-6.31546,204524.7,1,1,-7
6.284775,265436.9,1,0,6
5.383797,-103553.2,0,1,5
-28.35889,374971.4,1,0,-29
-28.82605,-452798.3,0,1,-29
-7.231331,-49904.38,0,1,-8
6.493523,104807.7,1,0,6
-31.72296,278953.9,0,0,-32
-.7792206,420130.7,0,0,-1
-31.80043,-142905.6,0,1,-32
-17.89437,605224.9,0,1,-18
-17.20956,504717,0,1,-18
-36.52715,-310265.7,1,1,-37
9.545731,-171292.2,0,1,9
9.86219,-89328.7,1,1,9
-19.01323,-26863.17,1,1,-20
5.881317,499261.2,0,1,5
9.108231,-79041.27,1,0,9
-5.679428,425857.9,1,0,-6
-2.199005,-17284.95,0,1,-3
-5.857292,150686.2,0,1,-6
-25.46103,203404.7,0,1,-26
.8339996,-1761.864,1,1,0
23.75195,-84462.7,0,1,23
7.482735,184688.9,1,1,7
-6.199066,-7112.983,1,1,-7
-34.32156,68655.8,1,1,-35
-12.39782,212154.6,1,1,-13
1.208229,-18368.71,1,1,1
-20.67664,-141711.4,0,0,-21
-15.67807,38022.49,0,1,-16
-22.08355,68359.76,0,0,-23
-33.34084,-39599.73,0,0,-34
-4.594467,479932.7,0,1,-5
-25.1962,437142.2,1,1,-26
6.303383,505707.9,1,1,6
-34.40805,46701.8,0,0,-35
-35.16494,-69546.95,0,0,-36
-12.74504,-40343.74,1,0,-13
11.26812,250197.1,1,1,11
11.02071,-160142.4,1,0,11
-2.434265,367504.3,0,0,-3
-27.92747,583038.8,0,0,-28
-9.704506,87932.23,1,1,-10
-11.34971,-24712.3,0,1,-12
10.952,310584.5,1,0,10
-2.177856,-87188.4,0,0,-3
-18.78445,-651005.9,0,1,-19
-16.92437,317612.7,0,1,-17
12.48203,432355.3,1,1,12
4.649818,860877.9,1,1,4
-6.639153,-94646.3,0,1,-7
-2.006935,-485777.3,0,0,-3
-12.81711,-374079.4,1,1,-13
-13.84519,-128138,0,0,-14
-13.55136,-31363.64,0,0,-14
-2.54364,-127916.8,0,0,-3
-4.226685,-220866.4,0,0,-5
-12.9534,595291.8,0,1,-13
-4.18898,652883.8,0,0,-5
-1.166107,92568.44,0,1,-2
-.7057571,207728.2,0,1,-1
43.44727,206939.3,1,0,43
16.89417,147552.6,1,1,16
.0706787,529163.3,1,1,0
-.7761459,274457,1,1,-1
-21.5183,239277,0,1,-22
-31.48322,-353000.2,1,1,-32
3.4067,712915.6,1,0,3
-10.74246,27394.93,1,1,-11
-13.97941,241438.6,0,1,-14
-.308197,-88581.71,0,0,-1
-17.37363,310190.1,1,1,-18
-2.971275,429010.1,0,1,-3
-9.566395,-381842.3,0,0,-10
2.037048,337566.6,0,1,2
12.0402,696356.6,1,0,12
-7.697685,753340.8,1,1,-8
-19.17966,533446.3,0,1,-20
-38.39167,-389574.4,0,1,-39
4.369713,184615.3,1,0,4
-8.635502,-206681.1,1,0,-9
7.132919,408180.4,1,1,7
-8.454098,-183140.6,1,1,-9
-19.48533,-60493.82,1,1,-20
10.47824,534321.9,1,0,10
2.025551,88669.27,1,1,2
-9.943825,-26891.53,0,0,-10
-28.37093,346197.6,0,0,-29
-37.66224,295887.6,0,1,-38
-22.49743,-60933.46,0,0,-23
10.2116,315909.1,0,1,10
-4.663223,-13947.44,0,1,-5
-8.136105,175260.6,0,0,-9
-13.63866,48667.52,1,1,-14
-19.52161,693678.9,1,0,-20
12.84438,305070.3,1,1,12
-23.40186,207427.8,0,0,-24
-12.69911,-281260.3,0,1,-13
-7.754608,334023.6,1,1,-8
4.919487,131463,0,0,4
-.9455032,224723,0,1,-1
4.899719,262336.6,1,1,4
-7.82534,-254871.3,0,0,-8
-24.38732,53995.62,0,0,-25
6.246971,379444.5,1,1,6
-24.04781,-92745.38,0,1,-25
7.994064,519541.2,1,0,7
-2.754158,-113872.4,0,0,-3
-14.04798,-208235,0,0,-15
-3.107895,2090.847,0,0,-4
-6.041824,-177733.9,0,0,-7
13.99419,239126.2,1,1,13
3.244148,681307.4,0,1,3
-37.09706,181125.3,0,1,-38
-19.11654,-349376.2,0,1,-20
-15.68076,34181.65,0,1,-16
-3.182877,493038.6,1,1,-4
-35.61523,145556,0,0,-36
-7.473778,352401.8,1,0,-8
-1.370018,-500828.1,1,1,-2
-39.98424,-37319.16,0,0,-40
1.547714,-354591.4,1,0,1
-17.62209,618295.1,0,1,-18
-13.83365,-163442.4,1,1,-14
-1.179459,563699.3,1,1,-2
3.907394,326194.1,1,1,3
